transcription,file_name
caan tai zi siu gwo zing tai zi,common_voice_yue_37572317
gau dak gei do zau gei do,common_voice_yue_37572329
lin go jam dou daa m dou zung dim wan dou aa,common_voice_yue_37572327
nei ni go gong faat hou min koeng wo,common_voice_yue_37572315
zi jau lou syu gaai,common_voice_yue_37572325
gong gan nei zi gei aa,common_voice_yue_37572328
nei di jan jau beng,common_voice_yue_37572324
syut leoi hung hou m hou sik,common_voice_yue_37572335
ngo zau man nei dim gaai jiu cit wui,common_voice_yue_37572337
hoi hok zi hau wan faan di tung hok ceot lai,common_voice_yue_37572340
sing kei luk aan zau loeng dim,common_voice_yue_37572341
ngo tai jyun zau hai jau nei go gam sau,common_voice_yue_37572343
gei hou jau zung jing man deoi ziu,common_voice_yue_37572344
jyu gu jau jiu kau mai jung tai wun fong on lo,common_voice_yue_37572353
ngo m fau jing ni go hai gei seot haau leoi,common_voice_yue_37572351
cam jat toi waan bou dou zoeng loi si keoi ho nang wui gan jat bun,common_voice_yue_37572352
ngo dou m gong gam do zik zip zou ceot lai,common_voice_yue_37572354
gam nin hai hou jau ceoi ge jat nin,common_voice_yue_37572355
bat leon nei ge se wui dei wai waak ze gaa ging,common_voice_yue_37572357
lou can cung jyun zoeng bin sing hok zoeng aa ne syun bat syun maang maang gong kap,common_voice_yue_37572359
jung gou tong mut gwo di juk zyu fai diu sai fo kam goi,common_voice_yue_37572356
jau di mat hou fu,common_voice_yue_37572342
m zou je ge zim do sou lo,common_voice_yue_37572362
go zaak jam dou hou daai,common_voice_yue_37572366
sau gei ho ji haa zoi,common_voice_yue_37572367
hai aa haak can ngo saan zo keoi,common_voice_yue_37572368
faan gung laa baai baai sin,common_voice_yue_37572369
hou ci ngo gam ge hok saang gan bun mou gei go,common_voice_yue_37572370
dou daai maa ging jin wan au mei,common_voice_yue_37572371
ngo dou m soeng zi gei jat go jan fan,common_voice_yue_37572372
deoi jyu jat di soeng wu wui fong bin di,common_voice_yue_37572373
ngo dei bou ci lyun lok,common_voice_yue_37572374
hai ngo ngau zoeng lai gaa,common_voice_yue_37572381
ji gaa hai pou kap jyut jyu jung zi sin,common_voice_yue_37572375
jyu gu nei jing jin soeng caam jyu paai deoi wui fuk hai,common_voice_yue_37572387
biu si tai m ming,common_voice_yue_37572388
ceng man ngo ho fau caam gaa,common_voice_yue_37572415
jung zing tai zi jau mat man tai,common_voice_yue_37572389
gam gwaai ge hung neoi zing ging neoi jan,common_voice_yue_37572390
daan hai zi seoi jiu sau jat ci dyun seon,common_voice_yue_37572391
sik baau faan ngan ngan goek,common_voice_yue_37572392
jan wai ngo hai lau soeng,common_voice_yue_37572394
zyu ci bat fan,common_voice_yue_37572396
dim gaai ngo zung mei sau dou nei bui zaai fe,common_voice_yue_37572398
faat sang mat je si,common_voice_yue_37572400
nei ji gaa hai tai gan syu ding hai wan gan go saam tai,common_voice_yue_37572413
dou jau ho nang,common_voice_yue_37572412
hou aa m goi saai,common_voice_yue_37572414
m zi mat loi ge,common_voice_yue_37572442
gong ceot loi dou gam gok hou siu,common_voice_yue_37572416
hai ge mou baan faat ge,common_voice_yue_37572417
nei di zang aau hai m wui jau tyun mei ga,common_voice_yue_37572419
kei sat nei sin hai zan zing ge faan gaau daat jan,common_voice_yue_37572420
nei din waa zing jam zung gim baai hai teng,common_voice_yue_37572422
fei jung dou hai hou do,common_voice_yue_37572424
bin go sin coeng bin go faan coeng,common_voice_yue_37572427
zung git haa kwai leot,common_voice_yue_37572429
zi hai jam diu jau loeng go m tung,common_voice_yue_37572432
ni di je dou jau cou ji ge kei man,common_voice_yue_37572433
gam jat waan jyun jau hei jau me gam soeng,common_voice_yue_37572428
nei nam zyu dim cyu zi zek gau,common_voice_yue_37572430
gok haa hai ji si dai,common_voice_yue_37572431
siu je nei ho ji jyu bei haa laa,common_voice_yue_37572434
ngo deoi haai,common_voice_yue_37572441
lau laam hei jau mou si wo,common_voice_yue_37572443
hai mai jiu gong zan soeng,common_voice_yue_37572445
mou gaan leon wui ok sing ceon waan,common_voice_yue_37572451
waak ze nei jau waan gwo jan,common_voice_yue_37572452
daai jat ci heoi cung loeng dou hou m fong bin ga,common_voice_yue_37572453
ngo me dou mou zou,common_voice_yue_37572454
ngo gok dak ho seon sing hou gou,common_voice_yue_37572455
zung jiu mou laap tai gam,common_voice_yue_37572458
goi zo keoi zau dak laa,common_voice_yue_37572457
dong jan fan gaau ling wan wui lei hoi san tai,common_voice_yue_37572459
m seoi jiu hai nei dou faat ni di je,common_voice_yue_37572456
mou co hou jing tung,common_voice_yue_37572460
heoi ci so go zan soeng ge,common_voice_yue_37572461
jiu bui je zap m goi,common_voice_yue_37572468
ngo hok m sik ge zung jau ngo go zai,common_voice_yue_37572444
wan zan di aa maa,common_voice_yue_37572469
sau dou laa m goi saai,common_voice_yue_37572470
ngo nam m sai jin san gam maa faan keoi laa,common_voice_yue_37572471
daan hai daai bou fan dak,common_voice_yue_37572472
ngo mat leoi jing ge fan lin jing dou m zung ji,common_voice_yue_37572478
hou ngo ming nei ge ji si,common_voice_yue_37572479
o gam zau hou,common_voice_yue_37572480
tai gou syu jap haau leot,common_voice_yue_37572482
ji gaa hai nei go gwok gaa jap min coi sai hou zung jiu ga,common_voice_yue_37572481
bun loi hoeng gong din si jip wui ceot jin loeng sing zeon bou,common_voice_yue_37572491
hai jyut lai jyut mun,common_voice_yue_37572492
hai jan wai nei zoek gan deoi gau haai,common_voice_yue_37572494
nei dou jau di juk wo,common_voice_yue_37572493
gwok noi haa zoi cuk dou hou faai,common_voice_yue_37572495
mou leon hai me si ngo dou suk jyu nei,common_voice_yue_37572523
heoi ci so go zan soeng ge,common_voice_yue_37572497
so ji nei go neoi zai hai bin go,common_voice_yue_37572498
gan bun mou gam san ge jyut man baan,common_voice_yue_37572499
zek bui soeng min jau biu cing,common_voice_yue_37572500
tou gwaa waan zau m wui gam,common_voice_yue_37572501
hai aa ngo jing wai ni go hai ping gwo ge zaak jam,common_voice_yue_37572507
seng jat bei jan ding wai ngo hai bin dou,common_voice_yue_37572508
jap sing mei gau ming hin,common_voice_yue_37572509
ji ging hou noi zi cin laa,common_voice_yue_37572510
m hou ji si lo,common_voice_yue_37572511
nei dou jau maai ho sik jung caan ban,common_voice_yue_37572522
mok fei gok haa jau hou ge gin ji,common_voice_yue_37572521
gei jin hoi fong jam nei dei zi jau faat fai,common_voice_yue_37572524
gong dou hou ci dak nei jat go hai dou gung lau gam,common_voice_yue_37572525
hou zik dak faan si,common_voice_yue_37572560
m hai aa hai mong cou lai,common_voice_yue_37572561
ngo jing goi gam co zo din waa hou maa,common_voice_yue_37572563
ceng man nei lyun ding zik,common_voice_yue_37572562
nei dou m sik jyut ping,common_voice_yue_37572564
hai nei faat san ging ze,common_voice_yue_37572566
ngo soeng haa zoi jat di m tung si kei ge dei tou zou deoi bei,common_voice_yue_37572567
gwong zau waa ge loeng tou ci jam sing mou daai koi hai ji sap sai gei hap bing ge,common_voice_yue_37572568
gam gam nei mai zik waan sau zi,common_voice_yue_37572565
jau ng go jan,common_voice_yue_37572569
ho ji hai mong soeng sau cam nei go ming zau wan dou keoi,common_voice_yue_37572575
jyu gu ngo zi gei fan ngo m wui bei do di,common_voice_yue_37572572
ni gei go zi dou biu daat m dou ngo soeng gong ge ji si,common_voice_yue_37572574
ngo baa seng tung fei maa jat joeng gam leng wui haak can jan,common_voice_yue_37572576
nei wui m wui heoi ga,common_voice_yue_37572578
ngo daa gwo heoi dou mou wui fuk,common_voice_yue_37572580
jing man syu jap faat dou jau nei zung jung co gei zai,common_voice_yue_37572581
ngo cung dai jat bou tai dou dai luk bou,common_voice_yue_37572582
nei dei lo me je jyun gin caa zing zi,common_voice_yue_37572586
ngo dou mou teng gwo nei go ci,common_voice_yue_37572587
ngo maa waa hou do jan,common_voice_yue_37572590
nei zi m zi dou,common_voice_yue_37572589
daan dou zing hai ho ji gau zoeng,common_voice_yue_37572591
ni go hai mat je kwan ne,common_voice_yue_37572598
ho ji zou nei joeng go joeng mei si gwo ge je,common_voice_yue_37572600
ji ging faan zo uk kei,common_voice_yue_37572602
hai sau gei soeng ge,common_voice_yue_37572601
nei zau zo gwai dak haan lei nei me,common_voice_yue_37572599
keoi waa nei zi so ji jiu min deoi gam do man tai,common_voice_yue_37572609
zung waa jan dei gaau si,common_voice_yue_37572611
ngo lin ng bat dou m hok,common_voice_yue_37572612
ngo hai mai zan hai jau baan faat heoi zaap gwaan keoi dei ne,common_voice_yue_37572621
waak ze ngo zi hai hou kei,common_voice_yue_37572622
faan zing ngo zau gin ci gong baa si m gong gung gaau ce,common_voice_yue_37572630
m hou gaau ngo,common_voice_yue_37572624
keoi jau waa keoi tung aa maa wui gong hei ngo,common_voice_yue_37572629
zau hai soeng bin faat ge gwong gou,common_voice_yue_37572626
san baan bun kok sat kyut siu gam cing,common_voice_yue_37572610
jam ho mong zaam ngo dang luk gwo jat ci zau m wui teoi,common_voice_yue_37572608
dim gaai jiu gam joeng zou ne,common_voice_yue_37572625
din nou faan jik dou wui ceot co ga,common_voice_yue_37572632
jat ci sing ge nei ho ji ling lai jung,common_voice_yue_37572640
gam m sai seng jat dau cin hai nei di je,common_voice_yue_37572643
waan kau mat gwai dou bou,common_voice_yue_37572644
sik go faan zau heoi daam seoi nai,common_voice_yue_37572642
keoi jau baan sau haa gan zyu keoi keoi hai haak sau dong lai gaa,common_voice_yue_37572641
tai si liu gaan daan fuk jat geoi zau dak,common_voice_yue_37572654
jam gung lok,common_voice_yue_37572657
man ming cung zi hung hoi ci,common_voice_yue_37572655
ngo dou m gei dak laa,common_voice_yue_37572653
gei jau dung fong neoi jan ge dak sik,common_voice_yue_37572658
m zi ngaam m ngaam,common_voice_yue_37572685
zeoi siu dang do bun go jyut,common_voice_yue_37572662
gwong zau joeng seng nei go ming hai dim lai ge,common_voice_yue_37572664
nei hai mai dai hyut tong aa,common_voice_yue_37572666
hau mei go zek m zi,common_voice_yue_37572668
mou gaai jan zi jau mei zau,common_voice_yue_37572669
dim gaai m jung jyut ping aa,common_voice_yue_37572672
hou ci hai tin ho,common_voice_yue_37572673
ngo ci fu cit zi jing man keoi dou hai gam,common_voice_yue_37572674
keoi mou faan jing wo hai mai ngo ge liu faat dim aa,common_voice_yue_37572675
jing goi dou hai cong kit,common_voice_yue_37572684
jung tang seon ge jyun tai gun gaa se zoi ge,common_voice_yue_37572676
hai bin go sing si,common_voice_yue_37572712
dou hai mou zeon hang jam mou,common_voice_yue_37572686
ngo ho m ho ji heoi ji jyun taam haa aa baa aa,common_voice_yue_37572687
mou jan faan jing ge,common_voice_yue_37572688
gaau zo jat leon hou mang,common_voice_yue_37572695
m hou zoeng jat di bat sat ge jin leon ceoi bin faat soeng mong,common_voice_yue_37572696
maa faan zoi si do ci laa,common_voice_yue_37572699
zong jyun zi hau so gaang gaang gam dang jat fan zung,common_voice_yue_37572698
gam cong kit ngo m sik jung,common_voice_yue_37572700
hai ping gwo jing jung daan m hai jyun sang,common_voice_yue_37572709
lei si zit hai mat seoi,common_voice_yue_37572710
hai aa daan hai m wui lyun mong ge,common_voice_yue_37572711
nei zoi hai dou saai si gaan ngo ji gaa zau giu keoi zau,common_voice_yue_37572739
toi waan m hai gei gong jing man,common_voice_yue_37572713
daai maa zau hai jan wai gam joeng je long zi daai,common_voice_yue_37572723
ging jin m jiu fan hung,common_voice_yue_37572724
fuk zai ni gei go zi tai sei man jan,common_voice_yue_37572726
hai mui jyut ge jat hou gaau fong zou m zeon ci gaau,common_voice_yue_37572727
hau lai di jan zau hoi hak,common_voice_yue_37572731
nei hai nei dou faat ceot lai ngo dim gam gong m hai,common_voice_yue_37572725
siu can tiu neoi dou hai dai sei ga,common_voice_yue_37572729
nin gei daai tung soeng sam zong dou m hou,common_voice_yue_37572730
gaa soeng laau gon loeng,common_voice_yue_37572740
kap hyut san sai doi,common_voice_yue_37572741
geoi jin gaau go si wai dou gaau m dim,common_voice_yue_37572742
jau aa bat gwo mei si gwo,common_voice_yue_37572743
jau dak go laan hau zai zi gei fan baau keoi,common_voice_yue_37572747
ji gaa ngo m fong bin wo aan di dak m dak,common_voice_yue_37572748
dai saam go hai go leng zai gu din jam ngok gaa,common_voice_yue_37572749
jyun cyun m gau daam gong ceot hau,common_voice_yue_37572751
dai jat ci jik hai zeoi hau jat ci,common_voice_yue_37572759
zi hau duk gou saam laa,common_voice_yue_37572760
ngo nei dou mou hou jau paai ming ge,common_voice_yue_37572758
go mong se dou ming,common_voice_yue_37572761
gam jat jau ceon leoi,common_voice_yue_37572757
zi gei pun dyun lo,common_voice_yue_37572750
ngo jung gan faan caa,common_voice_yue_37572782
go hau gwo jim zung gwo nei soeng zoeng hou do,common_voice_yue_37572784
jung dak hou m zaap gwaan,common_voice_yue_37572787
hou ngo zau si,common_voice_yue_37572785
tung sik zi jau dak king,common_voice_yue_37572783
saam ng baak cek dou m sai laa ji ging,common_voice_yue_37572788
m dak zan hai jiu se jyut ping,common_voice_yue_37572791
dim gaai nei paai m gin nei daa jat man,common_voice_yue_37572792
ho ji sung aa neoi heoi gaan ming haau duk syu,common_voice_yue_37572789
nei go dou m hai zat man ci aai gaau do di,common_voice_yue_37572803
ngo m ming ni geoi,common_voice_yue_37572804
nei m hai ngo go pang jau me jing goi kei hai ngo nei bin,common_voice_yue_37572805
so ji wui jau nei zung cing fong,common_voice_yue_37572806
gong hoi gei go zung jat si ting m gwaan,common_voice_yue_37572807
ngo soeng on zong jyun bat hau cit ding zou mak jing,common_voice_yue_37572811
ngo uk kei zek maau hou lek hok sik hoi ngo gaan fong dou mun,common_voice_yue_37572812
ngo dou m zi dim gaai keoi jiu faan zyu ngo,common_voice_yue_37572813
tai dou zau sing san zuk nei haang daai wan,common_voice_yue_37572815
nei ni go hai on coek,common_voice_yue_37572814
sin zi gong haa gung jing,common_voice_yue_37572819
zaam si hai gam jau bin dung ngo wui tung nei gong,common_voice_yue_37572818
keoi di juk hou hou mei ga,common_voice_yue_37572820
ngaam ngaam sik jyun faan,common_voice_yue_37572821
nei hai bin wai waa,common_voice_yue_37572822
daai hau zaau ceot lo,common_voice_yue_37572824
gam ngo gam gai zuk lok wo,common_voice_yue_37572825
ji hau ngo dei zung ho ji heoi bin dok tai kaa tung pin aa,common_voice_yue_37572828
do ze nei zing coi ge wui daap ng hou caam coi ze,common_voice_yue_37572829
gei leot m daai,common_voice_yue_37572830
cyun syut zung ge aap je,common_voice_yue_37572831
jyun loi jau jan hai ngo dai haa zin dai,common_voice_yue_37572832
jau gau gung gaak hou hou do,common_voice_yue_37572836
jyu gu nei keoi zyut cing fung so jau sing ze,common_voice_yue_37572839
jyun loi jau gam ge loi jyun,common_voice_yue_37572838
ngo ji ging hou noi mou lau ji gwong zau go bin ge si gaan,common_voice_yue_37572837
bin go gam zou lai ngo heoi tai haa,common_voice_yue_37572840
nei zou me si aa dim gaai jiu so zyu mun aa,common_voice_yue_37572847
hai aa ngo dou sau dou,common_voice_yue_37572848
jyun loi sau tai din waa mou sin caa din jau di biu zeon,common_voice_yue_37572849
daan hai ngo mou zou co,common_voice_yue_37572850
seoi jin m syun do daan dou hoi ci jau jan deoi kong ngo dei,common_voice_yue_37572851
zi hei hei jan jim ji dou ling,common_voice_yue_37572857
laan tit nei sau gei cin gan,common_voice_yue_37572858
nei din ga,common_voice_yue_37572859
cit zi gou kap cit zi dim waak cit zi,common_voice_yue_37572860
syun la nei gam maan gaai kyut haa zau dak,common_voice_yue_37572861
keoi ji gaa jiu kau ngo syu jap din waa hou maa,common_voice_yue_37572870
wu wai ji tai zi,common_voice_yue_37572871
jap sing ge jat zung,common_voice_yue_37572873
zou san gam jat wui jau me king ne,common_voice_yue_37572876
gam joeng ji ging hou hou,common_voice_yue_37572878
ngo lou dau waa zaai,common_voice_yue_37572882
nei dei caa m caa dou nei go zi,common_voice_yue_37572883
daai luk hou do jan zau hai gam nam,common_voice_yue_37572885
jiu tai haa kei taa zi fu sin dak ga,common_voice_yue_37572884
zong saai loeng go sin dak,common_voice_yue_37572886
go tin maang ge m hou tung ngo gong tin lei,common_voice_yue_37572899
keoi go mong zaam hai gong dak hou coeng sai ge,common_voice_yue_37572898
ji m seoi jiu zik zip wui daap keoi dei ge man tai,common_voice_yue_37572900
hou ming hin m gwaan nei si,common_voice_yue_37572902
ngo sap gei nin cin zau jin gau gwo,common_voice_yue_37572903
laan jam hou zeng soeng,common_voice_yue_37572905
ngo soeng zi dou bin di gwok gaa do gwong zau jan,common_voice_yue_37572909
wai m hou daa cing maa ciu zyu sin jam bui sin,common_voice_yue_37572921
jat joeng mai joeng baak joeng jan hai gam gaa laa,common_voice_yue_37572919
zung hai m hai dou aa,common_voice_yue_37572918
seng jat teng dou toi waan hau jam go neoi ge,common_voice_yue_37572920
hai loeng joeng m tung ge je lai wo,common_voice_yue_37572922
tai nei di ji zai sau zeoi,common_voice_yue_37572928
zung gwok keoi ging ji bei lok gaa laa,common_voice_yue_37572929
hou laa maa faan saai zoi gin,common_voice_yue_37572930
ngo faan gan gung,common_voice_yue_37572931
hoeng gok haa zyun jap sing gung,common_voice_yue_37572933
ji pou tung hok saang ge san fan gwaai gwaai dei zik zi bat jip,common_voice_yue_37573028
zou jan gang hai jiu jau fo m tung sap seoi paau zoeng me,common_voice_yue_37573027
tung man syu jap faat,common_voice_yue_37573026
gam gwai gong pang jau gei jau jin gau,common_voice_yue_37573030
nei hai laai zai hai mai,common_voice_yue_37573029
ngo uk kei maau maau dak m dak ji,common_voice_yue_37573094
keoi ding dou gei do go zung aa naa,common_voice_yue_37573095
ceng man jat haa nei go zi dim duk,common_voice_yue_37573096
zong jyu dou hai cung baak jyut jyu jin jin faa gwo lai,common_voice_yue_37573097
hon zi m dang jyu zung man,common_voice_yue_37573099
hok saang si doi zan sam m soeng heoi hok haau,common_voice_yue_37573116
nei ho ji man haa keoi ngo dim gaau si,common_voice_yue_37573119
jat go hai laai ding zi mou,common_voice_yue_37573121
ji cin di mat gwo kei jan dou syun hai gau ling hau jap min naan dak ge laa,common_voice_yue_37573124
nei on zong zi tai hau fuk zai dou gei si bun jung on zong ge zi tai hin si zau ho ji,common_voice_yue_37573125
daan hai ji gaa jau siu sik zau zan hou sou jiu jan,common_voice_yue_37573160
go zung coek jit gam zan hai hou song,common_voice_yue_37573164
jat ci sing ge nei ho ji ling lai jung,common_voice_yue_37573162
go meng keoi zi gei goi ge,common_voice_yue_37573163
daai gaa dou m lau lei,common_voice_yue_37573185
daan hai ngo jung m dou faan caa,common_voice_yue_37573187
jyu gu nei jiu hai ni gaan hok haau sang cyun,common_voice_yue_37573184
nei zou mat je fong sau,common_voice_yue_37573186
mou mat jan jung m zung jiu zeoi gan jiu hai tung nei keng gai ge jan gou zat,common_voice_yue_37573188
ngo dai jat ci hok jyut ping,common_voice_yue_37573214
keoi dei sei jiu jap heoi,common_voice_yue_37573219
jyu gu hai gaai gin dou lau long gau ngo wui ging,common_voice_yue_37573217
nei dou jap bin jau bin wai hai ngoi gwok jan,common_voice_yue_37573222
kong jik zi leoi ge zin si zong taai kok jau zoek sou,common_voice_yue_37573215
ngo si bin nang lik jim gan gwo nei,common_voice_yue_37573241
seng jat teng dou jau go neoi,common_voice_yue_37573245
dou dai bin zung gam gok sin zi hai zan ge ne,common_voice_yue_37573239
m sai waai ji laa,common_voice_yue_37573240
ho nang m dak,common_voice_yue_37573242
ngo soeng wan jat di ho ji zoeng jyu jam zyun wun sing man zi syu ceot ge gung geoi,common_voice_yue_37573264
luk doi kei sat zau hai saam doi ge zip zuk nei jing goi zi dou,common_voice_yue_37573266
jat bun fo gou kap je lai go bo,common_voice_yue_37573267
loeng nin hau jiu kau ting bo sei go hoeng gong din toi ge zit muk,common_voice_yue_37573268
hou peng soeng jyut jyu ci,common_voice_yue_37573350
ngo gam jat jik zuk dou zo zek siu lung haa,common_voice_yue_37573349
jyu gu nei gaau m dim ne daan je ge waa nei zau dang zyu dai jat go bei ngo paang zau,common_voice_yue_37573353
ngo dou fong zo gei go fong on lok heoi nei tai haa sin hou m hou,common_voice_yue_37573352
m zi ngo zyu dak hou m hou go coi pou hai ngo gu ge,common_voice_yue_37573355
hou gwai gau fong mun gau la taai caa la,common_voice_yue_37573439
fong ngoi fong ji jan,common_voice_yue_37573442
jyut jyu ping jam sing diu fu hou ji gaa syu jap faat mei daa dak ceot zi ho ji fuk zai,common_voice_yue_37573444
gu gaa jau lai caa sau,common_voice_yue_37573447
gang hai jiu jung gwok jyu ping jam laa,common_voice_yue_37573448
jat hai m gam se,common_voice_yue_37573485
m hai m hou wui co ji,common_voice_yue_37573483
mou siu sik laa,common_voice_yue_37573486
daan nei dou zi laa keoi seon sing zo ming lei ge,common_voice_yue_37573484
daan hai keoi mou zing lik so ji ngo dou jat zik hai dou wan jan gaa jap bong sau se,common_voice_yue_37573488
jyut zi jap min ge loeng waang se zou jat dim jat tai zik hai doi biu bin go bou sau,common_voice_yue_37573549
mat je wui daap,common_voice_yue_37573548
ngo tyut faat ngai gei,common_voice_yue_37573550
dong laap haa waan tau sin haa ci maan haak,common_voice_yue_37573552
o on coek zau hou di lo ho ji jung nei go guk go aa,common_voice_yue_37573551
lai jyu haa min ni geoi waa kei sat jau hou do gong faat,common_voice_yue_37573568
baak faa beng jau di me zing zong,common_voice_yue_37573571
din si ji tung ge ji man,common_voice_yue_37573570
keoi deoi nei gin si hou man gam,common_voice_yue_37573572
jau mat hou gaai siu,common_voice_yue_37573569
m zi jyu gam lau gwaa,common_voice_yue_37573603
dim joeng haak fuk hou,common_voice_yue_37573593
ngo daa laam kau m lek,common_voice_yue_37573602
mou liu waan di me gam hoi sam,common_voice_yue_37573601
zing faan waang ce zi jau sik,common_voice_yue_37573600
nei ji wai ngo zan hai gam fu cin me,common_voice_yue_37573613
ngo aa baa aa maa hou soeng heoi go dou,common_voice_yue_37573615
nei go gung zung hou paak maai gwong gou,common_voice_yue_37573616
zung hou ci jyun tou tim,common_voice_yue_37573617
faat nei ge mung laa,common_voice_yue_37573618
faai faat soeng pin ngo tai haa,common_voice_yue_37573619
daan hai ngo jyut jan ge gan jyun jau ling ngo gei bun dou hai man dai ji zung,common_voice_yue_37573620
lam fung dou m leng zai ge,common_voice_yue_37573621
je fan aa ngo ping si,common_voice_yue_37573622
gaan zik hai zing san beng jyun ceot lai ge,common_voice_yue_37573614
ngo hai ling tai juk zoeng hok gam jap lai duk syu ga,common_voice_yue_37573657
jat zik dou dang gan nei,common_voice_yue_37573631
saau hau zung jau jat pai soeng pin nang zip sau,common_voice_yue_37573633
ngo ge siu hok lou si hou leng,common_voice_yue_37573634
ngo dou m zi loeng go kwan jat m jat joeng,common_voice_yue_37573635
go go mong zaam mou jyu jam ge,common_voice_yue_37573636
nei go mong lou din toi bei jan sau zo pei,common_voice_yue_37573638
ngo jung dak hou seon coeng,common_voice_yue_37573639
sau gei min fai si jung,common_voice_yue_37573640
ji soeng wai zyun zoi,common_voice_yue_37573641
lo wing hou hai mat seoi,common_voice_yue_37573642
keoi zi gei zung hai mei ming zung ji wai zau dak lat,common_voice_yue_37573655
ngo m wui zoi zou so zai ga laa,common_voice_yue_37573652
sai lei gwo lam zik,common_voice_yue_37573658
mat gan paai jau hou do je faat sang me,common_voice_yue_37573659
ping jam syu jap faat jau mou daai koi ge teoi ceot si gaan,common_voice_yue_37573711
daan zau mou gam ji nau zyu gam ji nam do zo,common_voice_yue_37573685
gaau dou gwong dung ge jat go to jat go zau,common_voice_yue_37573686
nei go mei gin gwo wo saang dak gam ke le me dung mat lai gaa,common_voice_yue_37573687
ngo dou m soeng jin gau laau waa bat gwo nei tai dou gam hing ceoi ngo zau zik gun wan haa,common_voice_yue_37573688
so ji sin lau sung bei nei,common_voice_yue_37573690
hou si zung jyu bei nei jyu dou laa,common_voice_yue_37573692
nei zi m zi zung gwok ge gwok on hai dim wan zok ge,common_voice_yue_37573693
ngo dei nei dou jau hou do go,common_voice_yue_37573695
gaau dou gwong dung ge jat go to jat go zau,common_voice_yue_37573696
ni go hai bin wai ge si pan,common_voice_yue_37573698
dim gaai ngo mou go go kwan ge,common_voice_yue_37573699
nei dou mei si gwo,common_voice_yue_37573697
ngo jat zik dou mak mak jan sau,common_voice_yue_37573709
hang lei seoi jiu nang loeng aa maa,common_voice_yue_37573710
deoi jyut jyu ge ho ci zuk faat zin bing mou taai daai jik cyu,common_voice_yue_37573712
ngo nei bin zan hai jyun cyun mou baan faat haa zoi dou,common_voice_yue_37573716
mou dak ng bat ping jam aa,common_voice_yue_37573718
ciu ji baak jiu gaa hou jau sin dak,common_voice_yue_37573719
ngo gu mou ci duk faat,common_voice_yue_37573721
se je taai maa faan jau di m soeng se,common_voice_yue_37573723
zi mok jau m do gin,common_voice_yue_37573728
so ji nei soeng zou ge je jing goi ho ji zeon hang,common_voice_yue_37573727
ngo di faa dim syun,common_voice_yue_37573729
gaa ngo mou jung ge,common_voice_yue_37573730
go si keoi zung zeoi gan ngo,common_voice_yue_37573731
gei sap maan lau hok saang dou zeon bei sau pei,common_voice_yue_37573713
nei go syun gaan daan hou faai ho ji gaau dak dim,common_voice_yue_37573765
ji sau geoi dei,common_voice_yue_37573740
jau mat baan kyun man tai ze,common_voice_yue_37573741
sik dak gong m sik dak ping,common_voice_yue_37573742
jyu gu nei jau bei fan ge waa maa faan hat deoi sou loeng,common_voice_yue_37573743
nei zi gei tai mai dak lo,common_voice_yue_37573744
zik dou nei lai zo nei dou zi hau,common_voice_yue_37573753
ngo hei mong jyu jin waan jyu jin man zi waan man zi,common_voice_yue_37573755
jyut jyu kaa tung zaam,common_voice_yue_37573754
ngo dou zung ji ting,common_voice_yue_37573757
daai gaa hou ngo hai gaa fe,common_voice_yue_37573758
nei ho ji gaan daan di zau gam giu ngo,common_voice_yue_37573766
ne loeng go zi nei dei jung dak do m do,common_voice_yue_37573767
gin pun tung maai jyu jam,common_voice_yue_37573768
go go hai mat je jam,common_voice_yue_37573769
zung ji waang paai ge hai mai zyu lau,common_voice_yue_37573771
waak ze sau ngan mat je ge dou ho ji nam haa,common_voice_yue_37573773
ho gaai m zik zip jung sou zi biu diu,common_voice_yue_37573774
zing zo gu gai m siu jan maai ping gwo,common_voice_yue_37573775
kei sat cung zok kuk zok ci lai tai di zan hai hou lau m zi dim gaai di jan wui gam zung ji ting,common_voice_yue_37573776
jat bun ngo hai hoi zoek ge,common_voice_yue_37573780
ji gaa bin sing teoi dou cyun gwok jyu jin ham gaa caam,common_voice_yue_37573781
jyu gwo hai zan ge jat zou sei zo laa,common_voice_yue_37573783
fong man ge jat go pui jam jyun dou hai gam waa,common_voice_yue_37573782
dim gaai gaau dou gam fuk zaap,common_voice_yue_37573784
gaau maai nei bin laa,common_voice_yue_37573798
ngo jau go ji man ceng man daai gaa,common_voice_yue_37573799
nei soeng ci hai bin ze,common_voice_yue_37573801
ngo wui m sik gong,common_voice_yue_37573802
zung jau hap maai dou mun,common_voice_yue_37573803
ji gaa san ge jyu jam jyut duk zan hai hou naan ding,common_voice_yue_37573811
gei sap sai dou m jap heoi jat ci,common_voice_yue_37573810
so zai sin wui lok dip,common_voice_yue_37573812
ngo ji wai nei zi jiu gaai faa zi,common_voice_yue_37573814
nei go nou hai mai co zyu zo aa,common_voice_yue_37573813
aa gung hai mai zik hai se tyun gam gaai,common_voice_yue_37573818
gam keoi haang syu ge se faat hang ding jau bin faa,common_voice_yue_37573846
ngo gaai sik m dou man dou jau zaam mei hai me gam gok,common_voice_yue_37573820
tai zing tai zi dak ga,common_voice_yue_37573827
toi waan hai diu zyun,common_voice_yue_37573830
ci zung daan san bei paak to gang gaa m hoi sam,common_voice_yue_37573833
fan dak cing zau m ci,common_voice_yue_37573832
